1619715228.348880, 0
1619715228.377252, 0
1619715228.393802, 0
1619715228.412600, 2
1619715228.430923, 7
1619715228.449858, 4
1619715228.465854, 12
1619715228.482517, 20
1619715228.523806, 25
1619715228.542965, 29
1619715228.560704, 36
1619715228.577248, 39
1619715228.595940, 44
1619715228.612957, 47
1619715228.628872, 52
1619715228.644901, 56
1619715228.660934, 62
1619715228.676928, 65
1619715228.694821, 70
1619715228.711876, 73
1619715228.728243, 81
1619715228.745902, 85
1619715228.765032, 90
1619715228.781992, 96
1619715228.803910, 103
1619715228.820952, 106
1619715228.839856, 110
1619715228.858751, 110
1619715228.874919, 109
1619715228.891958, 110
1619715228.909948, 110
1619715228.926919, 109
1619715228.945987, 109
1619715228.961769, 110
1619715228.978965, 109
1619715229.001325, 109
1619715229.021014, 110
1619715229.044738, 110
1619715229.068703, 110
1619715229.087644, 110
1619715229.126135, 109
1619715229.159618, 110
1619715229.187931, 109
1619715229.207595, 110
1619715229.226999, 109
1619715229.245013, 109
1619715229.262665, 109
1619715229.279661, 109
1619715229.296689, 110
1619715229.312805, 109
1619715229.328781, 109
1619715229.344721, 109
1619715229.361741, 109
1619715229.380146, 109
1619715229.398615, 109
1619715229.416816, 110
1619715229.432786, 109
1619715229.448723, 110
1619715229.465164, 109
1619715229.481774, 110
1619715229.496951, 109
1619715229.513802, 109
1619715229.529742, 110
1619715229.549044, 110
1619715229.566288, 109
1619715229.587755, 110
1619715229.610144, 110
1619715229.628515, 109
1619715229.645394, 109
1619715229.662415, 110
1619715229.678348, 110
1619715229.705621, 109
1619715229.729193, 109
1619715229.749555, 108
1619715229.768617, 107
1619715229.785513, 105
1619715229.802598, 109
1619715229.820943, 110
1619715229.839636, 108
1619715229.856553, 109
1619715229.872666, 110
1619715229.889589, 109
1619715229.907783, 108
1619715229.924691, 110
1619715229.942914, 110
1619715229.960695, 109
1619715229.978572, 108
1619715229.995628, 108
1619715230.013701, 108
1619715230.030811, 108
1619715230.048789, 108
1619715230.065757, 109
1619715230.081898, 110
1619715230.098795, 108
1619715230.115833, 106
1619715230.134937, 106
1619715230.154026, 108
1619715230.171808, 106
1619715230.189288, 107
1619715230.208485, 107
1619715230.225419, 107
1619715230.244565, 107
1619715230.261396, 105
1619715230.279285, 105
1619715230.311524, 105
1619715230.332340, 109
1619715230.350410, 106
1619715230.367464, 108
1619715230.384517, 109
1619715230.402482, 109
1619715230.420496, 110
1619715230.437428, 109
1619715230.454487, 110
1619715230.472824, 108
1619715230.490505, 107
1619715230.508626, 106
1619715230.524937, 105
1619715230.541071, 108
1619715230.559550, 107
1619715230.575533, 108
1619715230.592639, 108
1619715230.612750, 105
1619715230.634781, 101
1619715230.657775, 98
1619715230.677672, 97
1619715230.694727, 91
1619715230.714646, 84
1619715230.737978, 82
1619715230.760711, 78
1619715230.779759, 73
1619715230.800975, 70
1619715230.820811, 69
1619715230.840313, 63
1619715230.863698, 57
1619715230.881072, 52
1619715230.897716, 50
1619715230.918736, 42
1619715230.943469, 41
1619715230.960085, 41
1619715230.977370, 41
1619715230.995465, 41
1619715231.012624, 41
1619715231.029219, 40
1619715231.047614, 41
1619715231.065933, 42
1619715231.084240, 39
1619715231.103561, 40
1619715231.122508, 39
1619715231.139700, 39
1619715231.157930, 40
1619715231.175203, 40
1619715231.192275, 40
1619715231.211009, 40
1619715231.229692, 38
1619715231.250537, 37
1619715231.268365, 39
1619715231.286745, 38
1619715231.304820, 39
1619715231.322815, 38
1619715231.342158, 38
1619715231.360203, 38
1619715231.378121, 40
1619715231.396286, 39
1619715231.413468, 39
1619715231.431563, 39
1619715231.448051, 40
1619715231.466548, 39
1619715231.487860, 39
1619715231.519078, 39
1619715231.542137, 39
1619715231.562760, 39
1619715231.582281, 39
1619715231.603292, 40
1619715231.622586, 40
1619715231.643511, 40
1619715231.664603, 41
1619715231.682595, 40
1619715231.706075, 41
1619715231.728592, 41
1619715231.747257, 40
1619715231.766139, 40
1619715231.783268, 40
1619715231.804883, 39
1619715231.824848, 41
1619715231.841839, 40
1619715231.862947, 41
1619715231.881593, 42
1619715231.901630, 41
1619715231.918407, 41
1619715231.935409, 41
1619715231.955017, 42
1619715231.972564, 41
1619715231.990625, 41
1619715232.009880, 42
1619715232.026378, 42
1619715232.043588, 41
1619715232.059652, 42
1619715232.076567, 42
1619715232.092151, 43
1619715232.115789, 44
1619715232.148813, 43
1619715232.169836, 43
1619715232.191029, 45
1619715232.209646, 44
1619715232.227469, 44
1619715232.245448, 44
1619715232.264184, 43
1619715232.280070, 44
1619715232.296762, 45
1619715232.312417, 43
1619715232.328634, 44
1619715232.346690, 45
1619715232.366004, 45
1619715232.382802, 42
1619715232.399556, 44
1619715232.416383, 43
1619715232.434373, 43
1619715232.451818, 45
1619715232.469840, 45
1619715232.488161, 44
1619715232.505364, 43
1619715232.522806, 45
1619715232.540335, 44
1619715232.558396, 45
1619715232.576487, 44
1619715232.593838, 46
1619715232.614085, 46
1619715232.632338, 45
1619715232.652039, 45
1619715232.671436, 45
