1619717669.345647, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:32424900 lastrcv:32424900 lastack:32424900 unacked:1 rcv_ssthresh:42340
1619717680.642227, 	 reno wscale:8,9 rto:488 rtt:286.443/1.141 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13227481 segs_out:10930 segs_in:5079 data_segs_out:10922 send 9.6Mbps lastrcv:11276 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11276ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14708784 minrtt:21.827
1619717680.672425, 	 reno wscale:8,9 rto:488 rtt:286.466/0.92 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13262233 segs_out:10954 segs_in:5091 data_segs_out:10946 send 9.6Mbps lastrcv:11304 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11304ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14739192 minrtt:21.827
1619717680.701837, 	 reno wscale:8,9 rto:488 rtt:287.525/1.055 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13298433 segs_out:10979 segs_in:5103 data_segs_out:10971 send 9.5Mbps lastrcv:11336 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11336ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14702992 minrtt:21.827
1619717680.731748, 	 reno wscale:8,9 rto:488 rtt:287.349/0.535 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13334633 segs_out:11003 segs_in:5115 data_segs_out:10995 send 9.6Mbps lastrcv:11364 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11364ms unacked:236 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14733400 minrtt:21.827
1619717680.762233, 	 reno wscale:8,9 rto:488 rtt:287.551/0.497 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13369385 segs_out:11028 segs_in:5127 data_segs_out:11020 send 9.5Mbps lastsnd:4 lastrcv:11396 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11396ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14762360 minrtt:21.827
1619717680.790806, 	 reno wscale:8,9 rto:488 rtt:287.067/0.536 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13407033 segs_out:11053 segs_in:5140 data_segs_out:11045 send 9.6Mbps lastrcv:11424 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11424ms unacked:236 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14726160 minrtt:21.827
1619717680.821312, 	 reno wscale:8,9 rto:488 rtt:287.746/0.882 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13440337 segs_out:11077 segs_in:5151 data_segs_out:11069 send 9.5Mbps lastsnd:4 lastrcv:11456 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:11456ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14756568 minrtt:21.827
1619717680.850827, 	 reno wscale:8,9 rto:488 rtt:286.399/0.597 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13476537 segs_out:11102 segs_in:5163 data_segs_out:11094 send 9.6Mbps lastsnd:4 lastrcv:11488 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11488ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14720368 minrtt:21.827
1619717680.882791, 	 reno wscale:8,9 rto:488 rtt:285.964/0.623 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13518529 segs_out:11130 segs_in:5176 data_segs_out:11122 send 9.6Mbps lastrcv:11520 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11520ms unacked:236 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14744984 minrtt:21.827
1619717680.918361, 	 reno wscale:8,9 rto:488 rtt:285.75/0.59 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:237 ssthresh:222 bytes_acked:13553281 segs_out:11155 segs_in:5188 data_segs_out:11147 send 9.6Mbps lastsnd:4 lastrcv:11552 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11552ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14708784 minrtt:21.827
1619717680.947780, 	 reno wscale:8,9 rto:492 rtt:288.763/1.194 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13590929 segs_out:11182 segs_in:5200 data_segs_out:11174 send 9.5Mbps lastrcv:11580 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11580ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14734848 minrtt:21.827
1619717680.979403, 	 reno wscale:8,9 rto:492 rtt:288.652/1.133 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13627129 segs_out:11206 segs_in:5212 data_segs_out:11198 send 9.6Mbps lastrcv:11612 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11612ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14700096 minrtt:21.827
1619717681.008825, 	 reno wscale:8,9 rto:492 rtt:288.467/0.53 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13661881 segs_out:11231 segs_in:5224 data_segs_out:11223 send 9.6Mbps lastrcv:11640 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11640ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14729056 minrtt:21.827
1619717681.035865, 	 reno wscale:8,9 rto:492 rtt:288.804/0.744 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13698081 segs_out:11255 segs_in:5236 data_segs_out:11247 send 9.5Mbps lastrcv:11672 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11672ms unacked:237 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14694304 minrtt:21.827
1619717681.068819, 	 reno wscale:8,9 rto:492 rtt:288.93/0.443 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13735729 segs_out:11282 segs_in:5249 data_segs_out:11274 send 9.5Mbps lastsnd:4 lastrcv:11704 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11704ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14720368 minrtt:21.827
1619717681.098815, 	 reno wscale:8,9 rto:488 rtt:287.592/0.629 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13774825 segs_out:11309 segs_in:5262 data_segs_out:11301 send 9.6Mbps lastrcv:11736 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11736ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14746432 minrtt:21.827
1619717681.131146, 	 reno wscale:8,9 rto:488 rtt:287.248/0.677 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13812473 segs_out:11335 segs_in:5275 data_segs_out:11327 send 9.6Mbps lastsnd:4 lastrcv:11768 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11768ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14708784 minrtt:21.827
1619717681.164040, 	 reno wscale:8,9 rto:488 rtt:286.449/0.565 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13860257 segs_out:11368 segs_in:5291 data_segs_out:11360 send 9.6Mbps lastsnd:4 lastrcv:11808 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:11808ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14726160 minrtt:21.827
1619717681.206363, 	 reno wscale:8,9 rto:488 rtt:287.068/0.354 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:238 ssthresh:222 bytes_acked:13902249 segs_out:11397 segs_in:5305 data_segs_out:11389 send 9.6Mbps lastrcv:11844 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11844ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14749328 minrtt:21.827
1619717681.240840, 	 reno wscale:8,9 rto:492 rtt:289.321/1.561 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:13938449 segs_out:11423 segs_in:5316 data_segs_out:11415 send 9.6Mbps lastrcv:11872 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11872ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14711680 minrtt:21.827
1619717681.269920, 	 reno wscale:8,9 rto:492 rtt:289.445/0.583 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:13973201 segs_out:11447 segs_in:5328 data_segs_out:11439 send 9.6Mbps lastrcv:11904 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:11904ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14742088 minrtt:21.827
1619717681.301440, 	 reno wscale:8,9 rto:496 rtt:292.153/1.888 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:14009401 segs_out:11472 segs_in:5340 data_segs_out:11464 send 9.5Mbps lastrcv:11936 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:11936ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14705888 minrtt:21.827
1619717681.334800, 	 reno wscale:8,9 rto:496 rtt:292.636/1.034 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:14048497 segs_out:11498 segs_in:5353 data_segs_out:11490 send 9.5Mbps lastrcv:11968 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:11968ms unacked:238 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14733400 minrtt:21.827
1619717681.365427, 	 reno wscale:8,9 rto:496 rtt:293.08/0.476 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:14083249 segs_out:11523 segs_in:5365 data_segs_out:11515 send 9.4Mbps lastsnd:4 lastrcv:12000 lastack:4 pacing_rate 11.3Mbps delivery_rate 9.4Mbps busy:12000ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14697200 minrtt:21.827
1619717681.395891, 	 reno wscale:8,9 rto:496 rtt:292.95/1.232 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:14119449 segs_out:11548 segs_in:5377 data_segs_out:11540 send 9.5Mbps lastsnd:4 lastrcv:12032 lastack:4 pacing_rate 11.3Mbps delivery_rate 9.4Mbps busy:12032ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14726160 minrtt:21.827
1619717681.431861, 	 reno wscale:8,9 rto:496 rtt:292.74/0.426 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:14165785 segs_out:11580 segs_in:5393 data_segs_out:11572 send 9.5Mbps lastrcv:12068 pacing_rate 11.3Mbps delivery_rate 9.4Mbps busy:12068ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14744984 minrtt:21.827
1619717681.464417, 	 reno wscale:8,9 rto:496 rtt:293.181/0.632 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:239 ssthresh:222 bytes_acked:14204881 segs_out:11607 segs_in:5406 data_segs_out:11599 send 9.4Mbps lastrcv:12100 pacing_rate 11.3Mbps delivery_rate 9.4Mbps busy:12100ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14705888 minrtt:21.827
1619717681.499961, 	 reno wscale:8,9 rto:496 rtt:292.749/1.287 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14252665 segs_out:11640 segs_in:5421 data_segs_out:11632 send 9.5Mbps lastrcv:12140 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:12140ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14723264 minrtt:21.827
1619717681.537151, 	 reno wscale:8,9 rto:496 rtt:292.5/0.529 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14290313 segs_out:11666 segs_in:5434 data_segs_out:11658 send 9.5Mbps lastrcv:12172 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:12172ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14685616 minrtt:21.827
1619717681.571453, 	 reno wscale:8,9 rto:496 rtt:292.277/2.022 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14330857 segs_out:11695 segs_in:5446 data_segs_out:11687 send 9.5Mbps lastsnd:4 lastrcv:12208 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:12208ms unacked:240 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14708784 minrtt:21.827
1619717681.603021, 	 reno wscale:8,9 rto:492 rtt:290.376/1.304 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14367057 segs_out:11720 segs_in:5458 data_segs_out:11712 send 9.6Mbps lastrcv:12236 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:12236ms unacked:240 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14737744 minrtt:21.827
1619717681.633431, 	 reno wscale:8,9 rto:492 rtt:289.862/1.057 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14406153 segs_out:11746 segs_in:5470 data_segs_out:11738 send 9.6Mbps lastrcv:12268 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12268ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14700096 minrtt:21.827
1619717681.667018, 	 reno wscale:8,9 rto:492 rtt:289.85/0.558 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14443801 segs_out:11773 segs_in:5483 data_segs_out:11765 send 9.6Mbps lastrcv:12300 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12300ms unacked:240 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14726160 minrtt:21.827
1619717681.697263, 	 reno wscale:8,9 rto:492 rtt:289.776/0.598 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14480001 segs_out:11797 segs_in:5495 data_segs_out:11789 send 9.6Mbps lastsnd:4 lastrcv:12332 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:12332ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14691408 minrtt:21.827
1619717681.726299, 	 reno wscale:8,9 rto:492 rtt:289.935/0.34 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14511857 segs_out:11820 segs_in:5506 data_segs_out:11812 send 9.6Mbps lastsnd:4 lastrcv:12360 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12360ms unacked:240 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14723264 minrtt:21.827
1619717681.756962, 	 reno wscale:8,9 rto:492 rtt:289.641/0.546 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:240 ssthresh:222 bytes_acked:14559641 segs_out:11852 segs_in:5522 data_segs_out:11844 send 9.6Mbps lastrcv:12396 pacing_rate 11.5Mbps delivery_rate 9.4Mbps busy:12396ms unacked:239 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14676928 minrtt:21.827
1619717681.797480, 	 reno wscale:8,9 rto:492 rtt:289.463/1.128 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14601633 segs_out:11883 segs_in:5536 data_segs_out:11875 send 9.6Mbps lastrcv:12432 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:12432ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14697200 minrtt:21.827
1619717681.832936, 	 reno wscale:8,9 rto:492 rtt:289.939/0.591 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14642177 segs_out:11910 segs_in:5550 data_segs_out:11902 send 9.6Mbps lastsnd:4 lastrcv:12468 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:12468ms unacked:240 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14723264 minrtt:21.827
1619717681.862807, 	 reno wscale:8,9 rto:492 rtt:290.194/1.191 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14678377 segs_out:11936 segs_in:5562 data_segs_out:11928 send 9.6Mbps lastrcv:12496 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:12496ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14685616 minrtt:21.827
1619717681.894473, 	 reno wscale:8,9 rto:492 rtt:289.621/0.836 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14717473 segs_out:11963 segs_in:5575 data_segs_out:11955 send 9.6Mbps lastrcv:12528 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:12528ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14711680 minrtt:21.827
1619717681.924988, 	 reno wscale:8,9 rto:492 rtt:290.159/0.526 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14749329 segs_out:11985 segs_in:5586 data_segs_out:11977 send 9.6Mbps lastrcv:12556 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12556ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14679824 minrtt:21.827
1619717681.953598, 	 reno wscale:8,9 rto:492 rtt:290.295/0.971 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14788425 segs_out:12012 segs_in:5599 data_segs_out:12004 send 9.6Mbps lastrcv:12588 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:12588ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14705888 minrtt:21.827
1619717681.988070, 	 reno wscale:8,9 rto:492 rtt:291.015/0.943 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14828969 segs_out:12040 segs_in:5612 data_segs_out:12032 send 9.6Mbps lastrcv:12624 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12624ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14665344 minrtt:21.827
1619717682.019047, 	 reno wscale:8,9 rto:492 rtt:291.22/0.831 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14865169 segs_out:12065 segs_in:5624 data_segs_out:12057 send 9.6Mbps lastrcv:12652 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12652ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14694304 minrtt:21.827
1619717682.048975, 	 reno wscale:8,9 rto:492 rtt:290.805/0.388 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14899921 segs_out:12088 segs_in:5636 data_segs_out:12080 send 9.6Mbps lastsnd:4 lastrcv:12684 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12684ms unacked:240 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14661000 minrtt:21.827
1619717682.078993, 	 reno wscale:8,9 rto:492 rtt:291.188/0.664 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:241 ssthresh:222 bytes_acked:14936121 segs_out:12113 segs_in:5648 data_segs_out:12105 send 9.6Mbps lastrcv:12712 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12712ms unacked:240 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14689960 minrtt:21.827
1619717682.109984, 	 reno wscale:8,9 rto:496 rtt:292.618/1.342 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:14976665 segs_out:12143 segs_in:5661 data_segs_out:12135 send 9.6Mbps lastrcv:12748 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12748ms unacked:242 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14711680 minrtt:21.827
1619717682.144989, 	 reno wscale:8,9 rto:496 rtt:292.718/1.31 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15012865 segs_out:12167 segs_in:5672 data_segs_out:12159 send 9.6Mbps lastrcv:12776 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12776ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14676928 minrtt:21.827
1619717682.175511, 	 reno wscale:8,9 rto:496 rtt:293.139/0.469 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15047617 segs_out:12193 segs_in:5684 data_segs_out:12184 send 9.6Mbps lastsnd:4 lastrcv:12808 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12808ms unacked:242 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14705888 minrtt:21.827
1619717682.208042, 	 reno wscale:8,9 rto:496 rtt:294.214/1.813 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15086713 segs_out:12219 segs_in:5695 data_segs_out:12210 send 9.5Mbps lastrcv:12840 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:12840ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14668240 minrtt:21.827
1619717682.237535, 	 reno wscale:8,9 rto:496 rtt:293.42/0.772 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15125809 segs_out:12246 segs_in:5708 data_segs_out:12237 send 9.6Mbps lastrcv:12872 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12872ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14694304 minrtt:21.827
1619717682.268576, 	 reno wscale:8,9 rto:496 rtt:293.323/1.074 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15160561 segs_out:12271 segs_in:5719 data_segs_out:12262 send 9.6Mbps lastsnd:4 lastrcv:12904 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:12904ms unacked:242 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14658104 minrtt:21.827
1619717682.299052, 	 reno wscale:8,9 rto:496 rtt:294.128/0.773 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15196761 segs_out:12295 segs_in:5731 data_segs_out:12286 send 9.5Mbps lastsnd:4 lastrcv:12936 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:12936ms unacked:241 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14688512 minrtt:21.827
1619717682.332116, 	 reno wscale:8,9 rto:496 rtt:295.21/0.59 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15234409 segs_out:12322 segs_in:5744 data_segs_out:12313 send 9.5Mbps lastsnd:4 lastrcv:12968 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:12968ms unacked:242 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14649416 minrtt:21.827
1619717682.363013, 	 reno wscale:8,9 rto:496 rtt:295.458/0.501 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:242 ssthresh:222 bytes_acked:15272057 segs_out:12348 segs_in:5756 data_segs_out:12339 send 9.5Mbps lastsnd:4 lastrcv:13000 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:13000ms unacked:242 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14676928 minrtt:21.827
1619717682.396655, 	 reno wscale:8,9 rto:496 rtt:295.589/1.153 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:243 ssthresh:222 bytes_acked:15318393 segs_out:12381 segs_in:5770 data_segs_out:12372 send 9.5Mbps lastrcv:13036 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:13036ms unacked:243 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14629144 minrtt:21.827
1619717682.432340, 	 reno wscale:8,9 rto:496 rtt:295.088/0.58 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:243 ssthresh:222 bytes_acked:15353145 segs_out:12404 segs_in:5782 data_segs_out:12395 send 9.5Mbps lastsnd:4 lastrcv:13068 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.4Mbps busy:13068ms unacked:242 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14726160 minrtt:21.827
1619717682.463552, 	 reno wscale:8,9 rto:496 rtt:295.918/1.313 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:243 ssthresh:222 bytes_acked:15392241 segs_out:12432 segs_in:5795 data_segs_out:12423 send 9.5Mbps lastsnd:4 lastrcv:13100 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:13100ms unacked:243 retrans:0/1550 reordering:300 rcv_space:14480 rcv_ssthresh:42242 notsent:14750776 minrtt:21.827
