1619715094.707234, 0
1619715094.735861, 0
1619715094.751850, 0
1619715094.770865, 2
1619715094.787926, 4
1619715094.805007, 3
1619715094.822913, 9
1619715094.840884, 17
1619715094.857894, 18
1619715094.873860, 21
1619715094.890949, 26
1619715094.907568, 32
1619715094.930920, 38
1619715094.950909, 42
1619715094.967921, 48
1619715094.986315, 53
1619715095.003958, 56
1619715095.019961, 61
1619715095.037063, 68
1619715095.055914, 72
1619715095.075911, 77
1619715095.095966, 84
1619715095.114904, 89
1619715095.132032, 90
1619715095.148974, 89
1619715095.165140, 89
1619715095.181041, 89
1619715095.197957, 90
1619715095.216007, 90
1619715095.233019, 89
1619715095.248979, 89
1619715095.265112, 90
1619715095.282055, 90
1619715095.300114, 90
1619715095.317071, 90
1619715095.335505, 90
1619715095.356202, 89
1619715095.373412, 90
1619715095.395210, 89
1619715095.416281, 90
1619715095.435125, 90
1619715095.456189, 90
1619715095.472232, 89
1619715095.489132, 90
1619715095.506235, 89
1619715095.530615, 89
1619715095.552317, 89
1619715095.572223, 88
1619715095.590200, 88
1619715095.606278, 88
1619715095.625255, 89
1619715095.642179, 90
1619715095.660406, 90
1619715095.678068, 90
1619715095.697229, 89
1619715095.716287, 90
1619715095.734270, 89
1619715095.754295, 89
1619715095.771166, 89
1619715095.789172, 89
1619715095.806181, 87
1619715095.824241, 88
1619715095.841255, 89
1619715095.858246, 88
1619715095.876579, 88
1619715095.893661, 87
1619715095.911242, 85
1619715095.927877, 84
1619715095.947330, 89
1619715095.964374, 88
1619715095.985325, 89
1619715096.003364, 89
1619715096.019770, 89
1619715096.036434, 88
1619715096.052803, 89
1619715096.069664, 89
1619715096.087712, 86
1619715096.104788, 89
1619715096.128417, 87
1619715096.151457, 89
1619715096.168504, 90
1619715096.185390, 90
1619715096.201039, 89
1619715096.218428, 89
1619715096.234997, 90
1619715096.252546, 89
1619715096.268408, 90
1619715096.290440, 85
1619715096.308506, 83
1619715096.327772, 84
1619715096.348793, 88
1619715096.365474, 86
1619715096.383521, 86
1619715096.404550, 85
1619715096.422467, 85
1619715096.444616, 85
1619715096.461663, 84
1619715096.479496, 87
1619715096.500756, 84
1619715096.519550, 86
1619715096.539841, 84
1619715096.558670, 84
1619715096.578559, 85
1619715096.596602, 86
1619715096.614548, 85
1619715096.630560, 82
1619715096.647581, 81
1619715096.663557, 81
1619715096.680625, 78
1619715096.696623, 78
1619715096.715321, 69
1619715096.743551, 71
1619715096.760454, 70
1619715096.778542, 68
1619715096.797636, 69
1619715096.814515, 68
1619715096.831576, 67
1619715096.850833, 68
1619715096.868708, 68
1619715096.888782, 69
1619715096.905073, 68
1619715096.920660, 66
1619715096.939785, 67
1619715096.958393, 67
1619715096.974681, 68
1619715096.990977, 67
1619715097.008022, 67
1619715097.024420, 66
1619715097.041407, 66
1619715097.060781, 68
1619715097.078102, 68
1619715097.095713, 66
1619715097.111892, 67
1619715097.128137, 67
1619715097.145115, 68
1619715097.162247, 67
1619715097.181435, 68
1619715097.197773, 68
1619715097.217094, 65
1619715097.235612, 65
1619715097.252696, 66
1619715097.268891, 66
1619715097.286036, 67
1619715097.303021, 66
1619715097.329909, 65
1619715097.351540, 67
1619715097.368612, 66
1619715097.387083, 67
1619715097.404169, 67
1619715097.421212, 67
1619715097.438186, 68
1619715097.456704, 69
1619715097.474155, 68
1619715097.490794, 69
1619715097.507885, 67
1619715097.526457, 68
1619715097.543649, 67
1619715097.562071, 68
1619715097.578273, 68
1619715097.594650, 67
1619715097.611833, 67
1619715097.630156, 67
1619715097.649462, 68
1619715097.665062, 68
1619715097.682087, 67
1619715097.698575, 67
1619715097.715383, 67
1619715097.732470, 67
