1619716436.308112, 0
1619716436.340218, 1
1619716436.359436, 0
1619716436.375597, 6
1619716436.395631, 0
1619716436.412882, 6
1619716436.431352, 5
1619716436.449198, 9
1619716436.477962, 8
1619716436.499709, 10
1619716436.520775, 7
1619716436.539777, 10
1619716436.557866, 7
1619716436.576921, 10
1619716436.594825, 9
1619716436.615246, 9
1619716436.635798, 3
1619716436.657214, 4
1619716436.674393, 3
1619716436.692702, 3
1619716436.714555, 2
1619716436.730620, 3
1619716436.748621, 4
1619716436.773571, 3
1619716436.799610, 6
1619716436.820545, 3
1619716436.839109, 4
1619716436.856640, 5
1619716436.875717, 5
1619716436.893060, 5
1619716436.909159, 4
1619716436.929642, 6
1619716436.947056, 7
1619716436.964369, 6
1619716436.983602, 5
1619716437.000269, 8
1619716437.019138, 6
1619716437.037209, 8
1619716437.054105, 7
1619716437.070119, 6
1619716437.085130, 7
1619716437.104180, 9
1619716437.124178, 9
1619716437.143055, 8
1619716437.163948, 9
1619716437.184152, 10
1619716437.205693, 9
1619716437.224079, 9
1619716437.243955, 9
1619716437.262337, 8
1619716437.282837, 3
1619716437.302337, 2
1619716437.323629, 2
1619716437.342112, 3
1619716437.360301, 3
1619716437.383226, 4
1619716437.422537, 6
1619716437.446022, 4
1619716437.464234, 5
1619716437.483020, 5
1619716437.502083, 6
1619716437.520133, 5
1619716437.537093, 6
1619716437.556214, 7
1619716437.578253, 7
1619716437.599779, 7
1619716437.619073, 8
1619716437.637103, 10
1619716437.654274, 7
1619716437.671165, 6
1619716437.688191, 7
1619716437.705262, 1
1619716437.723273, 2
1619716437.740449, 2
1619716437.760334, 3
1619716437.776281, 1
1619716437.792393, 2
1619716437.810277, 4
1619716437.828418, 4
1619716437.848383, 2
1619716437.865333, 3
1619716437.883555, 5
1619716437.902471, 4
1619716437.922050, 5
1619716437.940393, 5
1619716437.958795, 5
1619716437.977798, 6
1619716438.003674, 6
1619716438.026490, 6
1619716438.047941, 7
1619716438.066929, 7
1619716438.085772, 6
1619716438.102037, 8
1619716438.118956, 8
1619716438.135194, 9
1619716438.152774, 8
1619716438.172449, 9
1619716438.189501, 10
1619716438.207243, 8
1619716438.225026, 9
1619716438.241196, 9
1619716438.258136, 10
1619716438.276651, 9
1619716438.293821, 9
1619716438.311622, 9
1619716438.328491, 8
1619716438.346395, 4
1619716438.363080, 3
1619716438.382247, 2
1619716438.399828, 3
1619716438.420032, 4
1619716438.438968, 3
1619716438.459012, 5
1619716438.477761, 4
1619716438.497100, 4
1619716438.520484, 5
1619716438.539821, 5
1619716438.563499, 7
1619716438.580865, 6
1619716438.608872, 7
1619716438.644307, 7
1619716438.666205, 7
1619716438.683689, 8
1619716438.701849, 8
1619716438.719288, 8
1619716438.738437, 8
1619716438.759854, 9
1619716438.779995, 9
1619716438.798885, 8
1619716438.819086, 9
1619716438.838163, 9
1619716438.858499, 2
1619716438.879814, 3
1619716438.898557, 3
1619716438.917945, 4
1619716438.935013, 2
1619716438.951203, 3
1619716438.968178, 3
1619716438.985386, 4
1619716439.002410, 5
1619716439.019416, 4
1619716439.035605, 3
1619716439.051825, 5
1619716439.068651, 5
1619716439.084886, 6
1619716439.104708, 6
1619716439.122087, 6
1619716439.141706, 6
1619716439.160678, 7
1619716439.182985, 8
1619716439.218327, 8
1619716439.247242, 9
1619716439.268856, 9
1619716439.286433, 10
1619716439.303190, 8
1619716439.319298, 9
1619716439.336262, 8
1619716439.353046, 9
1619716439.372139, 7
1619716439.389550, 3
1619716439.407140, 3
1619716439.424323, 2
1619716439.443611, 4
1619716439.464649, 4
1619716439.480970, 2
1619716439.497354, 3
1619716439.516379, 5
1619716439.536708, 4
1619716439.564430, 5
1619716439.585686, 5
1619716439.606590, 4
1619716439.632345, 5
1619716439.669830, 6
1619716439.720481, 8
1619716439.736777, 7
1619716439.752247, 7
1619716439.775209, 8
1619716439.794086, 8
1619716439.817215, 9
1619716439.835312, 10
1619716439.852170, 10
1619716439.868375, 9
1619716439.885626, 8
1619716439.902222, 10
1619716439.919278, 8
1619716439.935921, 7
1619716439.951891, 9
1619716439.967453, 7
1619716439.983446, 2
1619716440.000387, 2
1619716440.017322, 2
1619716440.033565, 2
1619716440.051327, 3
1619716440.066838, 3
1619716440.082340, 3
1619716440.097872, 3
1619716440.113422, 3
1619716440.130094, 4
1619716440.146120, 4
1619716440.162321, 4
1619716440.181874, 4
1619716440.201543, 6
1619716440.218680, 5
1619716440.236940, 6
1619716440.251969, 5
1619716440.270108, 6
1619716440.285623, 7
1619716440.301640, 7
1619716440.323870, 7
1619716440.344897, 9
1619716440.381140, 8
1619716440.414655, 8
1619716440.442024, 8
1619716440.467704, 8
1619716440.488277, 8
1619716440.513671, 8
1619716440.531039, 6
1619716440.548116, 3
1619716440.566195, 3
1619716440.584170, 2
1619716440.602125, 2
1619716440.618795, 3
1619716440.636603, 4
1619716440.653595, 3
1619716440.669039, 3
1619716440.686207, 5
1619716440.703116, 4
1619716440.719560, 4
1619716440.738907, 4
1619716440.756828, 5
1619716440.774685, 5
1619716440.792145, 4
1619716440.809784, 7
1619716440.827491, 7
1619716440.846436, 6
1619716440.864253, 7
1619716440.882871, 7
1619716440.899463, 7
1619716440.918876, 9
1619716440.935035, 9
1619716440.951618, 8
1619716440.970291, 9
1619716440.987969, 9
1619716441.013564, 9
1619716441.042236, 8
1619716441.060616, 8
1619716441.078250, 9
1619716441.095437, 7
1619716441.112584, 3
1619716441.129623, 3
1619716441.146330, 3
1619716441.163443, 3
1619716441.180177, 2
1619716441.197468, 2
1619716441.214125, 2
1619716441.231873, 3
1619716441.250124, 3
1619716441.268619, 5
1619716441.286039, 5
1619716441.305456, 5
1619716441.323069, 6
1619716441.341326, 6
1619716441.358958, 6
1619716441.376214, 7
1619716441.393267, 7
1619716441.409622, 7
1619716441.428313, 7
1619716441.448560, 7
1619716441.470460, 8
1619716441.489486, 8
1619716441.508236, 8
1619716441.527649, 8
1619716441.543725, 9
1619716441.560658, 9
1619716441.578413, 9
1619716441.599460, 9
1619716441.625643, 10
1619716441.644836, 8
1619716441.661412, 8
1619716441.678015, 9
1619716441.694874, 6
1619716441.712409, 3
1619716441.731897, 2
1619716441.748300, 2
1619716441.765429, 2
1619716441.781524, 3
1619716441.798073, 4
1619716441.816616, 3
1619716441.834386, 5
1619716441.854286, 5
1619716441.872451, 5
1619716441.889018, 6
1619716441.908502, 6
1619716441.927071, 6
1619716441.946680, 6
1619716441.962725, 6
1619716441.980424, 7
1619716441.996521, 6
1619716442.013031, 8
1619716442.031229, 8
1619716442.049556, 8
1619716442.069497, 8
1619716442.088026, 7
1619716442.107977, 9
1619716442.128162, 9
1619716442.148423, 10
1619716442.168686, 9
1619716442.188253, 8
1619716442.231576, 10
1619716442.257427, 6
1619716442.277422, 2
1619716442.296394, 2
1619716442.315033, 2
1619716442.331840, 2
1619716442.349948, 3
1619716442.367161, 3
1619716442.388002, 4
1619716442.407602, 4
1619716442.426939, 4
1619716442.445751, 4
1619716442.466454, 4
1619716442.485640, 5
1619716442.504533, 5
1619716442.525520, 4
1619716442.544876, 6
1619716442.564843, 7
1619716442.583173, 7
1619716442.601920, 6
1619716442.620693, 8
1619716442.639231, 8
1619716442.658078, 7
1619716442.674685, 10
1619716442.691795, 8
1619716442.712566, 8
1619716442.729926, 10
1619716442.745589, 10
1619716442.761966, 9
1619716442.777652, 10
1619716442.793670, 9
1619716442.824712, 9
1619716442.845781, 9
1619716442.862396, 5
1619716442.880508, 4
1619716442.896684, 2
1619716442.914083, 2
1619716442.931295, 2
1619716442.950596, 3
1619716442.969983, 4
1619716442.986581, 4
1619716443.002661, 4
1619716443.019296, 4
1619716443.035905, 6
1619716443.055904, 4
1619716443.073565, 5
1619716443.091861, 6
1619716443.108645, 6
1619716443.125887, 6
1619716443.144622, 7
1619716443.161968, 7
1619716443.178361, 8
1619716443.194989, 8
1619716443.211594, 8
1619716443.228936, 8
1619716443.245720, 9
1619716443.263929, 9
1619716443.281338, 8
1619716443.296810, 9
1619716443.313468, 8
1619716443.334012, 9
1619716443.353389, 8
1619716443.371118, 2
1619716443.389446, 2
1619716443.407602, 4
1619716443.443620, 1
1619716443.461235, 3
1619716443.479084, 3
1619716443.499794, 3
1619716443.517834, 3
1619716443.537260, 4
1619716443.555568, 5
1619716443.575979, 5
1619716443.603081, 6
1619716443.624261, 5
