1619698706.382825, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:13461936 lastrcv:13461936 lastack:13461936 unacked:1 rcv_ssthresh:42340
1619698724.216520, 	 reno wscale:8,9 rto:420 rtt:217.805/0.341 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:92 bytes_acked:21114737 segs_out:15409 segs_in:7314 data_segs_out:15401 send 9.6Mbps lastsnd:4 lastrcv:17824 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:17824ms unacked:180 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4997048 minrtt:21.324
1619698724.244569, 	 reno wscale:8,9 rto:420 rtt:217.265/0.592 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:92 bytes_acked:21146593 segs_out:15431 segs_in:7325 data_segs_out:15423 send 9.7Mbps lastrcv:17848 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:17848ms unacked:180 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4965192 minrtt:21.324
1619698724.273239, 	 reno wscale:8,9 rto:420 rtt:218.436/0.761 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:92 bytes_acked:21179897 segs_out:15454 segs_in:7335 data_segs_out:15446 send 9.6Mbps lastrcv:17876 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:17876ms unacked:180 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4931888 minrtt:21.324
1619698724.301392, 	 reno wscale:8,9 rto:420 rtt:218.995/0.659 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21220441 segs_out:15484 segs_in:7348 data_segs_out:15476 send 9.6Mbps lastrcv:17912 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:17912ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4888448 minrtt:21.324
1619698724.334682, 	 reno wscale:8,9 rto:420 rtt:218.775/1.522 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21253745 segs_out:15507 segs_in:7358 data_segs_out:15499 send 9.6Mbps lastrcv:17940 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:17940ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4855144 minrtt:21.324
1619698724.361559, 	 reno wscale:8,9 rto:420 rtt:218.623/0.562 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21285601 segs_out:15529 segs_in:7369 data_segs_out:15521 send 9.6Mbps lastrcv:17964 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:17964ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4823288 minrtt:21.324
1619698724.390350, 	 reno wscale:8,9 rto:420 rtt:219.177/1.339 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21321801 segs_out:15554 segs_in:7380 data_segs_out:15546 send 9.6Mbps lastrcv:17996 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:17996ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4787088 minrtt:21.324
1619698724.421175, 	 reno wscale:8,9 rto:420 rtt:218.816/0.404 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21353657 segs_out:15575 segs_in:7391 data_segs_out:15567 send 9.6Mbps lastrcv:18024 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18024ms unacked:181 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4756680 minrtt:21.324
1619698724.450858, 	 reno wscale:8,9 rto:420 rtt:219.854/1.291 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21389857 segs_out:15601 segs_in:7401 data_segs_out:15593 send 9.6Mbps lastsnd:4 lastrcv:18056 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18056ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4719032 minrtt:21.324
1619698724.479374, 	 reno wscale:8,9 rto:420 rtt:219.116/1.239 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21426057 segs_out:15626 segs_in:7412 data_segs_out:15618 send 9.6Mbps lastrcv:18084 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18084ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4682832 minrtt:21.324
1619698724.509522, 	 reno wscale:8,9 rto:420 rtt:218.139/0.742 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:92 bytes_acked:21460809 segs_out:15650 segs_in:7423 data_segs_out:15642 send 9.7Mbps lastrcv:18112 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18112ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4648080 minrtt:21.324
1619698724.546637, 	 reno wscale:8,9 rto:420 rtt:219.746/1.022 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:92 bytes_acked:21514385 segs_out:15687 segs_in:7441 data_segs_out:15679 send 9.6Mbps lastrcv:18156 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18156ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4594504 minrtt:21.324
1619698724.582373, 	 reno wscale:8,9 rto:424 rtt:220.721/0.7 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:92 bytes_acked:21549137 segs_out:15713 segs_in:7453 data_segs_out:15704 send 9.6Mbps lastrcv:18188 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18188ms unacked:183 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4558304 minrtt:21.324
1619698724.612238, 	 reno wscale:8,9 rto:424 rtt:220.38/0.498 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:92 bytes_acked:21585337 segs_out:15737 segs_in:7464 data_segs_out:15728 send 9.6Mbps lastrcv:18216 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:18216ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4523552 minrtt:21.324
1619698724.641769, 	 reno wscale:8,9 rto:424 rtt:221.26/0.969 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:92 bytes_acked:21621537 segs_out:15762 segs_in:7475 data_segs_out:15753 send 9.6Mbps lastrcv:18248 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:18248ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4487352 minrtt:21.324
1619698724.670774, 	 reno wscale:8,9 rto:424 rtt:220.355/0.445 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:92 bytes_acked:21656289 segs_out:15786 segs_in:7486 data_segs_out:15777 send 9.6Mbps lastrcv:18276 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:18276ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4452600 minrtt:21.324
1619698724.697795, 	 reno wscale:8,9 rto:424 rtt:220.353/0.625 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:92 bytes_acked:21686697 segs_out:15807 segs_in:7496 data_segs_out:15798 send 9.6Mbps lastrcv:18300 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18300ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4422192 minrtt:21.324
1619698724.726296, 	 reno wscale:8,9 rto:424 rtt:220.615/0.717 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:92 bytes_acked:21721449 segs_out:15831 segs_in:7508 data_segs_out:15822 send 9.6Mbps lastsnd:4 lastrcv:18332 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18332ms unacked:182 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4387440 minrtt:21.324
1619698724.754644, 	 reno wscale:8,9 rto:424 rtt:220.874/0.836 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:92 bytes_acked:21754753 segs_out:15856 segs_in:7519 data_segs_out:15847 send 9.7Mbps lastsnd:4 lastrcv:18360 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:18360ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4351240 minrtt:21.324
1619698724.783555, 	 reno wscale:8,9 rto:424 rtt:221.26/1.118 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:92 bytes_acked:21789505 segs_out:15880 segs_in:7531 data_segs_out:15871 send 9.6Mbps lastrcv:18388 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:18388ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4316488 minrtt:21.324
1619698724.812290, 	 reno wscale:8,9 rto:424 rtt:221.861/0.745 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:92 bytes_acked:21825705 segs_out:15905 segs_in:7543 data_segs_out:15896 send 9.6Mbps lastrcv:18420 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18420ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4280288 minrtt:21.324
1619698724.842832, 	 reno wscale:8,9 rto:424 rtt:221.117/0.582 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:92 bytes_acked:21860457 segs_out:15929 segs_in:7554 data_segs_out:15920 send 9.6Mbps lastrcv:18448 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:18448ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4245536 minrtt:21.324
1619698724.871838, 	 reno wscale:8,9 rto:424 rtt:221.36/0.673 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:92 bytes_acked:21896657 segs_out:15954 segs_in:7565 data_segs_out:15945 send 9.6Mbps lastsnd:4 lastrcv:18480 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18480ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4209336 minrtt:21.324
1619698724.902174, 	 reno wscale:8,9 rto:424 rtt:221.665/0.514 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:92 bytes_acked:21931409 segs_out:15978 segs_in:7577 data_segs_out:15969 send 9.6Mbps lastrcv:18508 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18508ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4174584 minrtt:21.324
1619698724.934941, 	 reno wscale:8,9 rto:424 rtt:221.485/1.495 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:92 bytes_acked:21970505 segs_out:16005 segs_in:7589 data_segs_out:15996 send 9.6Mbps lastrcv:18540 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18540ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4135488 minrtt:21.324
1619698724.963872, 	 reno wscale:8,9 rto:424 rtt:222.911/1.235 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22005257 segs_out:16030 segs_in:7600 data_segs_out:16021 send 9.6Mbps lastrcv:18568 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18568ms unacked:185 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4099288 minrtt:21.324
1619698724.991238, 	 reno wscale:8,9 rto:424 rtt:222.507/0.786 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22035665 segs_out:16050 segs_in:7610 data_segs_out:16041 send 9.6Mbps lastsnd:4 lastrcv:18596 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:18596ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4070328 minrtt:21.324
1619698725.017877, 	 reno wscale:8,9 rto:424 rtt:222.729/0.595 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22067521 segs_out:16073 segs_in:7621 data_segs_out:16064 send 9.6Mbps lastsnd:4 lastrcv:18624 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:18624ms unacked:185 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4037024 minrtt:21.324
1619698725.047594, 	 reno wscale:8,9 rto:424 rtt:222.542/0.494 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22103721 segs_out:16097 segs_in:7633 data_segs_out:16088 send 9.6Mbps lastrcv:18652 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:18652ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:4002272 minrtt:21.324
1619698725.076490, 	 reno wscale:8,9 rto:424 rtt:223.197/0.653 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22135577 segs_out:16120 segs_in:7644 data_segs_out:16111 send 9.6Mbps lastrcv:18680 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:18680ms unacked:185 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:3968968 minrtt:21.324
1619698725.103750, 	 reno wscale:8,9 rto:424 rtt:223.047/0.566 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22171777 segs_out:16144 segs_in:7656 data_segs_out:16135 send 9.6Mbps lastrcv:18708 pacing_rate 11.5Mbps delivery_rate 9.6Mbps busy:18708ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:3934216 minrtt:21.324
1619698725.132666, 	 reno wscale:8,9 rto:424 rtt:221.793/0.477 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22216665 segs_out:16175 segs_in:7670 data_segs_out:16166 send 9.7Mbps lastrcv:18748 pacing_rate 11.6Mbps delivery_rate 9.4Mbps busy:18748ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:3889328 minrtt:21.324
1619698725.172187, 	 reno wscale:8,9 rto:424 rtt:222.226/1.084 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:92 bytes_acked:22254313 segs_out:16201 segs_in:7683 data_segs_out:16192 send 9.6Mbps lastrcv:18776 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18776ms unacked:184 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:3851680 minrtt:21.324
1619698725.201892, 	 reno wscale:8,9 rto:424 rtt:223.598/0.988 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:186 ssthresh:92 bytes_acked:22290513 segs_out:16228 segs_in:7694 data_segs_out:16219 send 9.6Mbps lastrcv:18808 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18808ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:3812584 minrtt:21.324
1619698725.232332, 	 reno wscale:8,9 rto:424 rtt:223.315/0.582 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:186 ssthresh:92 bytes_acked:22325265 segs_out:16251 segs_in:7706 data_segs_out:16242 send 9.6Mbps lastrcv:18836 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18836ms unacked:185 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5929560 minrtt:21.324
1619698725.260627, 	 reno wscale:8,9 rto:424 rtt:223.939/0.74 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:186 ssthresh:92 bytes_acked:22358569 segs_out:16275 segs_in:7716 data_segs_out:16266 send 9.6Mbps lastrcv:18864 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18864ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5894808 minrtt:21.324
1619698725.289346, 	 reno wscale:8,9 rto:424 rtt:222.86/0.505 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:186 ssthresh:92 bytes_acked:22390425 segs_out:16296 segs_in:7727 data_segs_out:16287 send 9.7Mbps lastrcv:18892 pacing_rate 11.6Mbps delivery_rate 9.5Mbps busy:18892ms unacked:185 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5864400 minrtt:21.324
1619698725.319823, 	 reno wscale:8,9 rto:424 rtt:223.34/0.685 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:186 ssthresh:92 bytes_acked:22432417 segs_out:16326 segs_in:7740 data_segs_out:16317 send 9.6Mbps lastrcv:18928 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:18928ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5820960 minrtt:21.324
1619698725.350197, 	 reno wscale:8,9 rto:424 rtt:223.742/1.09 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:186 ssthresh:92 bytes_acked:22465721 segs_out:16349 segs_in:7751 data_segs_out:16340 send 9.6Mbps lastrcv:18956 pacing_rate 11.6Mbps delivery_rate 9.6Mbps busy:18956ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5787656 minrtt:21.324
1619698725.379861, 	 reno wscale:8,9 rto:428 rtt:224.123/1.061 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:186 ssthresh:92 bytes_acked:22497577 segs_out:16371 segs_in:7761 data_segs_out:16362 send 9.6Mbps lastsnd:4 lastrcv:18984 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:18984ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5755800 minrtt:21.324
1619698725.406697, 	 reno wscale:8,9 rto:428 rtt:227.658/3.743 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:92 bytes_acked:22542465 segs_out:16402 segs_in:7776 data_segs_out:16393 send 9.5Mbps lastsnd:4 lastrcv:19028 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.3Mbps busy:19028ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5710912 minrtt:21.324
1619698725.451250, 	 reno wscale:8,9 rto:436 rtt:232.054/1.721 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:92 bytes_acked:22577217 segs_out:16426 segs_in:7788 data_segs_out:16417 send 9.3Mbps lastrcv:19056 pacing_rate 11.2Mbps delivery_rate 9.3Mbps busy:19056ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5676160 minrtt:21.324
1619698725.481280, 	 reno wscale:8,9 rto:436 rtt:233.17/1.446 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:92 bytes_acked:22610521 segs_out:16449 segs_in:7798 data_segs_out:16440 send 9.3Mbps lastrcv:19084 pacing_rate 11.1Mbps delivery_rate 9.3Mbps busy:19084ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5642856 minrtt:21.324
1619698725.512123, 	 reno wscale:8,9 rto:436 rtt:233.724/0.637 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:92 bytes_acked:22648169 segs_out:16476 segs_in:7810 data_segs_out:16467 send 9.3Mbps lastrcv:19116 pacing_rate 11.1Mbps delivery_rate 9.2Mbps busy:19116ms unacked:187 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5603760 minrtt:21.324
1619698725.540637, 	 reno wscale:8,9 rto:436 rtt:233.535/0.818 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:92 bytes_acked:22684369 segs_out:16500 segs_in:7821 data_segs_out:16491 send 9.3Mbps lastsnd:4 lastrcv:19148 lastack:4 pacing_rate 11.1Mbps delivery_rate 9.2Mbps busy:19148ms unacked:186 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5569008 minrtt:21.324
1619698725.571012, 	 reno wscale:8,9 rto:436 rtt:234.425/1.185 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:92 bytes_acked:22719121 segs_out:16525 segs_in:7833 data_segs_out:16516 send 9.2Mbps lastrcv:19176 pacing_rate 11.1Mbps delivery_rate 9.2Mbps busy:19176ms unacked:187 retrans:0/639 reordering:4 rcv_space:14480 rcv_ssthresh:42242 notsent:5532808 minrtt:21.324
1619698725.602233, 	 reno wscale:8,9 rto:436 rtt:234.968/1.084 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:22755321 segs_out:16550 segs_in:7844 data_segs_out:16541 send 9.2Mbps lastrcv:19208 pacing_rate 11.1Mbps delivery_rate 9.2Mbps busy:19208ms unacked:186 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5498056 minrtt:21.324
1619698725.630742, 	 reno wscale:8,9 rto:436 rtt:234.84/1.73 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:22787177 segs_out:16573 segs_in:7854 data_segs_out:16564 send 9.2Mbps lastsnd:4 lastrcv:19236 lastack:4 pacing_rate 11.1Mbps delivery_rate 9.3Mbps busy:19236ms unacked:187 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5464752 minrtt:21.324
1619698725.659027, 	 reno wscale:8,9 rto:432 rtt:230.843/2.032 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:22820481 segs_out:16595 segs_in:7864 data_segs_out:16586 send 9.4Mbps lastsnd:4 lastrcv:19264 lastack:4 pacing_rate 11.3Mbps delivery_rate 9.2Mbps busy:19264ms unacked:186 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5432896 minrtt:21.324
1619698725.687202, 	 reno wscale:8,9 rto:432 rtt:229.276/0.94 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:22852337 segs_out:16618 segs_in:7875 data_segs_out:16609 send 9.4Mbps lastsnd:4 lastrcv:19292 lastack:4 pacing_rate 11.3Mbps delivery_rate 9.2Mbps busy:19292ms unacked:187 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5399592 minrtt:21.324
1619698725.714607, 	 reno wscale:8,9 rto:432 rtt:228.355/0.717 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:22888537 segs_out:16642 segs_in:7887 data_segs_out:16633 send 9.5Mbps lastrcv:19320 pacing_rate 11.4Mbps delivery_rate 9.2Mbps busy:19320ms unacked:186 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5364840 minrtt:21.324
1619698725.744053, 	 reno wscale:8,9 rto:432 rtt:229.034/1.366 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:22927633 segs_out:16669 segs_in:7900 data_segs_out:16660 send 9.5Mbps lastrcv:19352 pacing_rate 11.3Mbps delivery_rate 9.3Mbps busy:19352ms unacked:186 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5325744 minrtt:21.324
1619698725.780052, 	 reno wscale:8,9 rto:432 rtt:229.083/0.783 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:22968177 segs_out:16697 segs_in:7913 data_segs_out:16688 send 9.5Mbps lastrcv:19388 pacing_rate 11.3Mbps delivery_rate 9.2Mbps busy:19388ms unacked:186 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5285200 minrtt:21.324
1619698725.811319, 	 reno wscale:8,9 rto:428 rtt:227.796/1.234 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:187 ssthresh:139 bytes_acked:23001481 segs_out:16720 segs_in:7924 data_segs_out:16711 send 9.5Mbps lastrcv:19416 pacing_rate 11.4Mbps delivery_rate 9.2Mbps busy:19416ms unacked:186 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5251896 minrtt:21.324
1619698725.839950, 	 reno wscale:8,9 rto:428 rtt:227.914/1.081 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:188 ssthresh:139 bytes_acked:23036233 segs_out:16746 segs_in:7937 data_segs_out:16737 send 9.6Mbps lastrcv:19444 pacing_rate 11.5Mbps delivery_rate 9.1Mbps busy:19444ms unacked:188 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5214248 minrtt:21.324
1619698725.871647, 	 reno wscale:8,9 rto:432 rtt:228.559/1.745 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:188 ssthresh:139 bytes_acked:23072433 segs_out:16771 segs_in:7949 data_segs_out:16762 send 9.5Mbps lastrcv:19476 pacing_rate 11.4Mbps delivery_rate 9.2Mbps busy:19476ms unacked:188 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5178048 minrtt:21.324
1619698725.898469, 	 reno wscale:8,9 rto:432 rtt:228.339/0.618 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:188 ssthresh:139 bytes_acked:23107185 segs_out:16794 segs_in:7961 data_segs_out:16785 send 9.5Mbps lastrcv:19504 pacing_rate 11.4Mbps delivery_rate 9.5Mbps busy:19504ms unacked:187 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5144744 minrtt:21.324
1619698725.931295, 	 reno wscale:8,9 rto:428 rtt:227.731/0.478 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:188 ssthresh:139 bytes_acked:23143385 segs_out:16820 segs_in:7973 data_segs_out:16811 send 9.6Mbps lastrcv:19536 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:19536ms unacked:188 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5107096 minrtt:21.324
1619698725.958136, 	 reno wscale:8,9 rto:432 rtt:228.191/0.805 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:188 ssthresh:139 bytes_acked:23175241 segs_out:16841 segs_in:7983 data_segs_out:16832 send 9.5Mbps lastrcv:19564 pacing_rate 11.5Mbps delivery_rate 9.5Mbps busy:19564ms unacked:187 retrans:0/640 reordering:6 rcv_space:14480 rcv_ssthresh:42242 notsent:5076688 minrtt:21.324
