1619718104.745687, 0
1619718104.782098, 0
1619718104.801716, 0
1619718104.821137, 0
1619718104.857944, 2
1619718104.893246, 2
1619718104.916814, 2
1619718104.940378, 1
1619718104.958510, 2
1619718104.977297, 1
1619718104.993302, 1
1619718105.009303, 3
1619718105.026317, 1
1619718105.042462, 1
1619718105.061381, 3
1619718105.082953, 2
1619718105.098667, 2
1619718105.116948, 3
1619718105.134024, 2
1619718105.151042, 2
1619718105.167954, 3
1619718105.185628, 3
1619718105.202074, 3
1619718105.222042, 4
1619718105.241126, 5
1619718105.257179, 4
1619718105.275020, 5
1619718105.291010, 4
1619718105.308061, 4
1619718105.324058, 4
1619718105.341030, 3
1619718105.359845, 1
1619718105.379057, 3
1619718105.395136, 1
1619718105.412164, 0
1619718105.431152, 1
1619718105.459350, 1
1619718105.478104, 2
1619718105.496250, 2
1619718105.515207, 1
1619718105.532157, 1
1619718105.550031, 2
1619718105.568230, 1
1619718105.585709, 2
1619718105.603092, 3
1619718105.625267, 1
1619718105.645359, 2
1619718105.662064, 3
1619718105.678229, 2
1619718105.695436, 3
1619718105.716518, 3
1619718105.737086, 4
1619718105.755390, 3
1619718105.772718, 4
1619718105.795422, 5
1619718105.816429, 4
1619718105.840430, 4
1619718105.859532, 4
1619718105.880540, 3
1619718105.905902, 3
1619718105.924936, 2
1619718105.945254, 2
1619718105.963034, 1
1619718105.981591, 4
1619718105.999720, 2
1619718106.020841, 2
1619718106.037560, 3
1619718106.075915, 3
1619718106.095516, 4
1619718106.112641, 4
1619718106.130574, 3
1619718106.146602, 5
1619718106.169546, 2
1619718106.186367, 4
1619718106.203425, 3
1619718106.220586, 2
1619718106.236476, 2
1619718106.252666, 3
1619718106.271410, 2
1619718106.287490, 4
1619718106.314486, 2
1619718106.331637, 2
1619718106.348675, 2
1619718106.365697, 2
1619718106.382149, 2
1619718106.402709, 2
1619718106.418947, 3
1619718106.435784, 4
1619718106.462976, 4
1619718106.486925, 4
1619718106.505796, 3
1619718106.523732, 4
1619718106.541812, 4
1619718106.558823, 5
1619718106.586912, 3
1619718106.602789, 3
1619718106.621812, 2
1619718106.639788, 2
1619718106.676488, 2
1619718106.703026, 3
1619718106.721907, 2
1619718106.737227, 1
1619718106.755045, 2
1619718106.772057, 3
1619718106.792513, 3
1619718106.811469, 3
1619718106.830886, 3
1619718106.850917, 4
1619718106.871945, 4
1619718106.889641, 4
1619718106.906804, 4
1619718106.923943, 4
1619718106.945709, 3
1619718106.962943, 2
1619718106.979312, 0
1619718106.996447, 3
1619718107.012842, 2
1619718107.031476, 2
1619718107.051163, 2
1619718107.067507, 2
1619718107.084603, 4
1619718107.104299, 2
1619718107.121239, 2
1619718107.145359, 3
1619718107.165423, 3
1619718107.181279, 4
1619718107.198495, 3
1619718107.220344, 5
1619718107.237408, 4
1619718107.275188, 4
1619718107.296282, 2
1619718107.313836, 0
1619718107.332714, 1
1619718107.351197, 3
1619718107.368698, 2
1619718107.387402, 1
1619718107.405185, 2
1619718107.422349, 3
1619718107.438694, 3
1619718107.455124, 2
1619718107.473108, 2
1619718107.489414, 3
1619718107.508251, 3
1619718107.525385, 3
1619718107.541671, 4
1619718107.559600, 4
1619718107.579084, 4
1619718107.595512, 3
1619718107.614146, 2
1619718107.632499, 1
1619718107.651267, 2
1619718107.668820, 2
1619718107.686312, 1
1619718107.703941, 1
1619718107.723348, 2
1619718107.741246, 2
1619718107.760822, 3
1619718107.777461, 2
1619718107.796129, 2
1619718107.814412, 2
1619718107.832639, 3
1619718107.870575, 4
1619718107.888784, 5
1619718107.909657, 4
1619718107.929789, 3
1619718107.974833, 1
1619718108.011938, 2
1619718108.047016, 1
1619718108.064957, 2
1619718108.082078, 3
1619718108.097741, 2
1619718108.113938, 2
1619718108.131815, 3
1619718108.149544, 3
1619718108.166920, 1
1619718108.184041, 2
1619718108.201152, 3
1619718108.217630, 2
1619718108.234675, 3
1619718108.251848, 2
1619718108.268583, 4
1619718108.286908, 3
1619718108.304165, 4
1619718108.322511, 4
1619718108.338943, 4
1619718108.356997, 2
1619718108.380362, 3
1619718108.397518, 1
1619718108.414566, 1
1619718108.434026, 2
1619718108.469248, 1
1619718108.498783, 2
1619718108.516216, 3
1619718108.539127, 3
1619718108.560475, 2
1619718108.577517, 2
1619718108.594019, 3
1619718108.611820, 3
1619718108.627804, 4
1619718108.644426, 4
1619718108.664551, 3
1619718108.681637, 4
1619718108.699505, 5
1619718108.717658, 2
1619718108.736305, 3
1619718108.753324, 2
1619718108.770606, 2
1619718108.786806, 1
1619718108.804764, 2
1619718108.826340, 2
1619718108.844530, 2
1619718108.864169, 2
1619718108.880996, 2
1619718108.900601, 4
1619718108.923342, 3
1619718108.949803, 4
1619718108.972569, 5
1619718108.995932, 4
1619718109.022998, 4
1619718109.041811, 2
1619718109.072154, 2
1619718109.094675, 2
1619718109.121506, 2
1619718109.142430, 1
1619718109.163169, 2
1619718109.181268, 3
1619718109.201424, 3
1619718109.219173, 3
1619718109.236681, 3
1619718109.254870, 3
1619718109.271044, 3
1619718109.285885, 3
1619718109.302708, 4
1619718109.318380, 5
1619718109.337088, 4
1619718109.352920, 4
1619718109.372324, 4
1619718109.389076, 1
1619718109.407353, 2
1619718109.426301, 2
1619718109.443725, 2
1619718109.465991, 2
1619718109.482836, 1
1619718109.499648, 1
1619718109.518568, 2
1619718109.536215, 3
1619718109.557971, 4
1619718109.577918, 3
1619718109.597343, 2
1619718109.615191, 3
1619718109.633528, 4
1619718109.684034, 4
1619718109.704676, 4
1619718109.721484, 4
1619718109.739001, 4
1619718109.759943, 2
1619718109.777475, 2
1619718109.798984, 0
1619718109.818142, 0
1619718109.839437, 0
1619718109.860925, 1
1619718109.878975, 0
1619718109.902558, 3
1619718109.923904, 2
1619718109.941907, 2
1619718109.962356, 1
1619718109.978971, 1
1619718110.000745, 2
1619718110.027066, 2
1619718110.044499, 2
1619718110.066657, 1
1619718110.085547, 3
1619718110.102392, 2
1619718110.118630, 4
1619718110.135195, 4
1619718110.151851, 3
1619718110.168104, 5
1619718110.185076, 4
1619718110.206483, 5
1619718110.223659, 3
1619718110.241088, 0
1619718110.283042, 1
1619718110.300523, 3
1619718110.318775, 2
1619718110.336326, 2
1619718110.354195, 2
1619718110.373008, 1
1619718110.391179, 2
1619718110.408429, 3
1619718110.426615, 4
1619718110.444241, 2
1619718110.461099, 3
1619718110.478629, 5
1619718110.496120, 4
1619718110.515045, 4
1619718110.533270, 5
1619718110.551405, 4
1619718110.570640, 5
1619718110.587817, 2
1619718110.606054, 1
1619718110.623559, 1
1619718110.641823, 3
1619718110.659249, 3
1619718110.676650, 2
1619718110.695852, 2
1619718110.713154, 2
1619718110.732089, 3
1619718110.749682, 2
1619718110.769840, 2
1619718110.786444, 4
1619718110.805643, 3
1619718110.825820, 3
1619718110.844688, 4
1619718110.884076, 4
1619718110.908670, 3
1619718110.928354, 1
1619718110.944241, 2
1619718110.960695, 1
1619718110.976601, 2
1619718110.996466, 2
1619718111.015316, 3
1619718111.034493, 2
1619718111.052692, 1
1619718111.072057, 3
1619718111.091840, 2
1619718111.110381, 3
1619718111.131867, 3
1619718111.148910, 2
1619718111.168652, 3
1619718111.188101, 5
1619718111.205953, 5
1619718111.229156, 4
1619718111.248370, 4
1619718111.267185, 3
1619718111.288201, 3
1619718111.308856, 2
1619718111.330410, 3
1619718111.348563, 3
1619718111.366945, 1
1619718111.385743, 2
1619718111.401976, 4
1619718111.420211, 2
1619718111.436728, 3
1619718111.472568, 4
1619718111.491398, 2
1619718111.509787, 4
1619718111.526336, 3
1619718111.552812, 3
1619718111.570358, 4
1619718111.586889, 2
1619718111.604653, 1
1619718111.621754, 2
1619718111.638330, 1
1619718111.655443, 2
1619718111.671937, 2
1619718111.694184, 2
1619718111.715109, 1
1619718111.732300, 2
1619718111.751653, 4
1619718111.768545, 2
1619718111.786157, 3
1619718111.806562, 3
1619718111.827624, 3
1619718111.847207, 5
1619718111.867913, 4
1619718111.885010, 4
1619718111.906197, 4
1619718111.924493, 3
1619718111.944218, 2
1619718111.961886, 2
1619718111.979792, 1
1619718111.997010, 1
1619718112.014592, 2
1619718112.034193, 2
1619718112.064468, 2
1619718112.086005, 4
1619718112.109701, 3
1619718112.127153, 3
1619718112.145080, 3
1619718112.163961, 3
1619718112.181828, 5
1619718112.200220, 4
1619718112.220336, 5
1619718112.238302, 3
1619718112.254318, 2
1619718112.271774, 2
1619718112.293512, 1
1619718112.312608, 2
1619718112.330902, 2
1619718112.351052, 2
1619718112.369291, 2
1619718112.388462, 3
1619718112.408324, 1
1619718112.423237, 3
1619718112.442899, 3
1619718112.458770, 2
1619718112.476820, 4
1619718112.494994, 3
1619718112.511618, 3
1619718112.531270, 4
1619718112.548359, 4
1619718112.566723, 3
1619718112.594000, 5
1619718112.612433, 2
1619718112.630092, 1
1619718112.647864, 1
1619718112.670779, 1
1619718112.692740, 2
1619718112.717170, 2
1619718112.735300, 2
1619718112.752351, 3
1619718112.782083, 4
1619718112.801797, 4
1619718112.819596, 3
1619718112.837542, 5
1619718112.860197, 3
1619718112.882361, 4
1619718112.905777, 2
1619718112.928650, 1
1619718112.946885, 2
1619718112.965846, 3
1619718112.983227, 1
1619718113.000732, 1
1619718113.019447, 3
1619718113.035636, 3
1619718113.055509, 4
1619718113.073132, 2
1619718113.091500, 4
1619718113.110016, 2
1619718113.125788, 3
1619718113.141657, 3
1619718113.158256, 3
1619718113.177122, 3
1619718113.193955, 4
1619718113.212293, 5
1619718113.232203, 3
1619718113.252688, 1
1619718113.276700, 0
1619718113.299698, 1
1619718113.317609, 2
1619718113.337121, 2
1619718113.356223, 1
1619718113.376248, 2
1619718113.395114, 3
1619718113.422348, 0
1619718113.450557, 2
1619718113.472665, 1
1619718113.506626, 1
1619718113.531339, 1
1619718113.549090, 4
1619718113.566903, 2
1619718113.584191, 0
1619718113.605283, 0
1619718113.622695, 4
1619718113.638659, 2
1619718113.655103, 1
1619718113.671458, 1
1619718113.688596, 3
1619718113.705703, 4
1619718113.726683, 3
1619718113.743190, 2
1619718113.759037, 3
1619718113.776471, 3
1619718113.794966, 3
1619718113.814921, 2
1619718113.832041, 4
1619718113.848430, 4
1619718113.893510, 1
1619718113.913873, 2
1619718113.930267, 3
1619718113.966565, 1
1619718113.995009, 1
1619718114.012325, 1
1619718114.031755, 4
1619718114.048167, 2
1619718114.066260, 4
1619718114.083586, 1
1619718114.099933, 3
1619718114.117685, 3
1619718114.138440, 2
1619718114.154433, 3
1619718114.172842, 4
1619718114.190218, 4
1619718114.207562, 4
1619718114.224189, 5
1619718114.241316, 4
1619718114.257220, 5
1619718114.273035, 2
1619718114.290143, 2
1619718114.306035, 1
1619718114.321664, 0
1619718114.338147, 0
1619718114.356470, 2
1619718114.372236, 2
1619718114.389900, 3
1619718114.409724, 0
1619718114.425915, 0
1619718114.443028, 3
1619718114.460356, 0
1619718114.486049, 4
1619718114.502047, 2
1619718114.519587, 0
1619718114.535522, 3
1619718114.552931, 1
1619718114.572171, 2
1619718114.592266, 3
1619718114.611508, 2
1619718114.629451, 4
1619718114.648759, 3
1619718114.667465, 3
1619718114.684922, 3
1619718114.700635, 5
1619718114.716381, 4
1619718114.733879, 4
1619718114.751206, 4
1619718114.771141, 2
1619718114.788520, 0
1619718114.846885, 0
1619718114.866506, 2
1619718114.886981, 2
1619718114.903284, 3
1619718114.921645, 2
1619718114.938817, 2
1619718114.954459, 1
1619718114.974284, 3
1619718114.993332, 2
1619718115.011795, 2
1619718115.027613, 2
1619718115.043518, 4
1619718115.061514, 4
1619718115.100867, 4
1619718115.118773, 4
1619718115.134563, 5
1619718115.150457, 5
1619718115.169744, 3
1619718115.186541, 2
1619718115.203725, 3
1619718115.220258, 1
1619718115.236471, 1
1619718115.253972, 3
1619718115.271666, 2
1619718115.290608, 3
1619718115.308142, 1
1619718115.325085, 2
1619718115.343686, 3
1619718115.360525, 3
1619718115.374920, 4
1619718115.389808, 4
1619718115.405581, 4
1619718115.422865, 4
1619718115.437840, 5
1619718115.452388, 4
1619718115.467525, 5
1619718115.481489, 4
1619718115.494805, 4
1619718115.508760, 3
1619718115.521480, 3
1619718115.536728, 1
1619718115.552292, 3
1619718115.568527, 2
1619718115.583736, 2
1619718115.600239, 3
1619718115.616713, 2
1619718115.634543, 3
1619718115.651627, 3
1619718115.676476, 3
1619718115.697884, 3
1619718115.712781, 3
1619718115.726821, 3
1619718115.743215, 4
1619718115.769291, 5
1619718115.783814, 4
1619718115.805717, 2
1619718115.824385, 3
1619718115.889685, 0
1619718115.905590, 0
1619718115.925835, 1
1619718115.943477, 3
1619718115.960754, 3
1619718115.974738, 2
1619718115.991866, 0
1619718116.011553, 3
1619718116.025527, 2
1619718116.040511, 3
1619718116.057230, 3
1619718116.074390, 3
1619718116.091511, 3
1619718116.108735, 4
1619718116.124649, 4
1619718116.140428, 5
1619718116.158157, 4
1619718116.173700, 5
1619718116.189543, 4
1619718116.204674, 2
1619718116.222505, 3
1619718116.236378, 3
1619718116.253728, 2
1619718116.288193, 2
1619718116.304303, 1
1619718116.317583, 3
1619718116.333757, 3
1619718116.350270, 2
1619718116.368242, 4
1619718116.385374, 3
1619718116.401702, 3
1619718116.425385, 3
1619718116.442394, 4
1619718116.460306, 5
1619718116.478707, 5
1619718116.495254, 2
1619718116.510762, 3
1619718116.529568, 3
1619718116.553123, 2
1619718116.573980, 2
1619718116.594497, 1
1619718116.611041, 2
1619718116.634537, 3
1619718116.668260, 3
1619718116.688581, 2
1619718116.706921, 1
1619718116.729696, 3
1619718116.746318, 2
1619718116.764639, 3
1619718116.783742, 4
1619718116.801451, 4
1619718116.821410, 5
1619718116.838158, 3
1619718116.857005, 1
1619718116.904148, 2
1619718116.931390, 1
1619718116.953095, 2
1619718116.977742, 2
1619718116.998633, 1
1619718117.017672, 2
1619718117.034127, 3
1619718117.057567, 3
1619718117.073885, 2
1619718117.093193, 2
1619718117.112365, 4
1619718117.130195, 3
1619718117.146209, 4
1619718117.163794, 4
1619718117.187136, 5
1619718117.206722, 4
1619718117.225360, 3
1619718117.243097, 4
1619718117.260900, 1
1619718117.291398, 1
1619718117.310190, 3
1619718117.328410, 2
1619718117.346378, 1
1619718117.363207, 3
1619718117.381520, 3
1619718117.399768, 2
1619718117.428210, 4
1619718117.450767, 2
1619718117.471903, 3
1619718117.502342, 5
1619718117.521689, 4
1619718117.547042, 4
1619718117.565095, 1
1619718117.624050, 1
1619718117.641610, 2
1619718117.660680, 2
1619718117.676149, 4
1619718117.705532, 2
1619718117.731091, 1
1619718117.749424, 1
1619718117.769840, 2
1619718117.787591, 2
1619718117.805707, 2
1619718117.826921, 2
1619718117.853126, 3
1619718117.879051, 4
1619718117.898029, 1
1619718117.916419, 5
1619718117.935832, 3
1619718117.965284, 3
1619718117.985808, 2
1619718118.004683, 2
1619718118.025415, 3
1619718118.043253, 2
1619718118.062651, 3
1619718118.109822, 4
1619718118.128234, 4
1619718118.143966, 5
1619718118.160552, 4
1619718118.180594, 5
1619718118.198835, 4
1619718118.216613, 3
1619718118.235584, 3
1619718118.259069, 2
1619718118.278574, 1
1619718118.296504, 2
1619718118.317998, 2
1619718118.341860, 1
1619718118.359088, 1
1619718118.387128, 2
1619718118.406772, 2
1619718118.423493, 3
1619718118.441998, 3
1619718118.458514, 4
1619718118.485773, 3
1619718118.515658, 1
1619718118.533391, 0
1619718118.556429, 3
1619718118.573597, 2
1619718118.590491, 4
1619718118.608400, 3
1619718118.627345, 1
1619718118.643890, 3
1619718118.660500, 2
1619718118.715381, 2
1619718118.740715, 3
1619718118.757287, 5
1619718118.779456, 3
1619718118.799133, 3
1619718118.819534, 3
1619718118.842696, 3
1619718118.858928, 5
1619718118.876529, 4
1619718118.898126, 2
1619718118.917202, 0
1619718118.937728, 1
1619718118.955302, 3
1619718118.973812, 3
1619718118.990184, 0
1619718119.008067, 1
1619718119.027280, 3
1619718119.046121, 2
1619718119.070075, 2
1619718119.090428, 3
1619718119.110880, 3
1619718119.134289, 4
1619718119.163198, 4
1619718119.185655, 5
1619718119.208015, 4
1619718119.226165, 4
1619718119.246945, 1
1619718119.264230, 1
1619718119.300244, 2
1619718119.327008, 1
1619718119.343515, 2
1619718119.360580, 3
1619718119.382971, 2
1619718119.401924, 3
1619718119.417974, 4
1619718119.436175, 2
1619718119.455119, 5
1619718119.478575, 2
1619718119.499628, 2
1619718119.517954, 1
1619718119.535963, 3
1619718119.554965, 1
1619718119.572863, 1
1619718119.591357, 2
1619718119.608246, 3
1619718119.632364, 3
1619718119.653302, 3
1619718119.672439, 2
1619718119.689595, 2
1619718119.705902, 2
1619718119.731243, 2
1619718119.752480, 3
1619718119.774008, 3
1619718119.790258, 3
1619718119.809007, 5
1619718119.825809, 5
1619718119.855709, 5
1619718119.875259, 4
1619718119.916677, 1
1619718119.936244, 1
1619718119.953492, 1
1619718119.978801, 1
1619718119.994597, 2
1619718120.011337, 1
1619718120.029558, 2
1619718120.053753, 2
1619718120.072707, 2
1619718120.089839, 4
1619718120.111435, 4
1619718120.127525, 3
1619718120.143279, 3
1619718120.166800, 5
1619718120.186813, 4
1619718120.204877, 5
1619718120.223152, 5
1619718120.243017, 5
1619718120.260214, 2
1619718120.283454, 2
1619718120.303719, 2
1619718120.321462, 3
1619718120.338652, 0
1619718120.356519, 2
1619718120.374397, 3
1619718120.394437, 2
1619718120.412685, 2
1619718120.432966, 3
1619718120.451056, 3
1619718120.469534, 3
1619718120.503576, 2
1619718120.523364, 4
1619718120.541532, 4
1619718120.558663, 4
1619718120.584443, 3
1619718120.604191, 2
1619718120.621555, 3
1619718120.643133, 0
1619718120.659279, 3
1619718120.675557, 1
1619718120.692497, 1
1619718120.708483, 3
1619718120.724314, 4
1619718120.742608, 2
1619718120.762976, 2
1619718120.780209, 3
1619718120.798026, 2
1619718120.819661, 2
1619718120.838292, 3
1619718120.858687, 4
1619718120.876576, 4
1619718120.892667, 4
1619718120.910079, 5
1619718120.931012, 4
1619718120.950273, 4
1619718120.968699, 4
1619718120.988129, 2
1619718121.007056, 3
1619718121.023720, 1
1619718121.039559, 4
1619718121.056785, 1
1619718121.074879, 1
1619718121.103732, 1
1619718121.123048, 3
1619718121.140515, 3
